tweets,Subjectivity,Polarity,Analysis
  Tasty https//t.co/XNUSQNhUWQ,0.0,0.0,0
"  This is what ""Not a Nugget""'s gonna look like after 1 battle https//t.co/jqGXWf8xvo",0.0,0.0,0
  Perfectly edible tasty animals,1.0,1.0,1
"  Wow that's actually super lame, thanks!",0.6541666666666667,0.04583333333333334,1
"  Not a Nugget is too weak, he deserves to die https//t.co/kxob1OdMZb",0.625,-0.375,-1
  last thing I was expecting from peta. I guess the peta pr team got a sense of humor.,0.06666666666666667,0.0,0
  But he's already in! https//t.co/vkPuHCSAmQ,0.0,0.0,0
 https//t.co/IKdzcsvSVN,0.0,0.0,0
 https//t.co/bu6Q68q8Ny,0.0,0.0,0
  https//t.co/aVIggZrpUh,0.0,0.0,0
  https//t.co/JuArjpZ6b7,0.0,0.0,0
  https//t.co/zNvMD9Gw8m,0.0,0.0,0
  https//t.co/qToIk9y4Nf,0.0,0.0,0
  https//t.co/mHUkw6cI8i,0.0,0.0,0
 https//t.co/YCVL7Ezgai,0.0,0.0,0
   Hecho,0.0,0.0,0
  Bring back the McRib,0.0,0.0,0
  https//t.co/IiEicy09BG,0.0,0.0,0
  Yeah ok uh anyways y'all in the replies like my poster work? https//t.co/90xoLP9aFY,0.5,0.5,1
  https//t.co/JgNJwrLca2,0.0,0.0,0
  ÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÑÞ https//t.co/K1GFu1RFIB,0.0,0.0,0
  Rate this dish!!! Looks great! https//t.co/l7fiACB1DG,0.75,1.0,1
"  Sakurai eats meat.

Super Meat Boy confirmed.",0.8333333333333333,0.3666666666666667,1
       Why is  still running foals and old horses TO DEATH?         https//t.co/NIaRDfSIO4,0.2,0.1,1
  BUFF NOT A NUGGET,0.0,0.0,0
 because it is stupid that the company you hate asks you to collaborate with a campaign that in a FIGHT game does not make sense in the game,0.6749999999999999,-0.6,-1
" did you know that there are goldfish races in 10 different bars In pacific beach, and around San Diego? This is horrifying and cruel. They get people to blow bubbles to make them swim faster. This has to be stopped.",0.8666666666666667,-0.6333333333333333,-1
  Hmmm... Yummy https//t.co/f7AjfuwtED,0.0,0.0,0
  These burgers look nice want some? https//t.co/HWaxYbK4kG,1.0,0.6,1
  somebody make a mod that calls them out for their euthanizations out of spite please,0.4,0.2,1
  😋 https//t.co/3kPs0N8AcX,0.0,0.0,0
  Best alters in the game https//t.co/6wsCFNi5L5,0.35,0.3,1
  pk fire https//t.co/sCaKklZV8X,0.0,0.0,0
  A nugget https//t.co/x2kbah3Ff8,0.0,0.0,0
 https//t.co/s8QLZBFYky,0.0,0.0,0
  The first edible smash fighter,0.3333333333333333,0.25,1
  Me hungry for meat https//t.co/lHny57iiBO,0.0,0.0,0
  Bestie what is this,0.0,0.0,0
 lmao it was supposed to be satire,1.0,0.6,1
  I'm going to go to work tomorrow at McDonald's I'm craving a quarter pounder 🥳😋,0.0,0.0,0
  How am I gonna save the animals if they're already dead before I eat them? https//t.co/TDyvtuCHqb,0.4,-0.2,-1
  this has got to be the lamest smash reveal ever,0.0,0.0,0
  More like is a nugget eyyy,0.5,0.5,1
  waste of a character slot they should of made them into a nugget,0.0,-0.2,-1
  https//t.co/Yyw1latFCo,0.0,0.0,0
"  After a bit of digging, I managed to find an image of one of the alternate costumes!! https//t.co/Z7BOZoBKGl",0.0,0.0,0
  mmm chjcken nugget,0.0,0.0,0
  Heh i’d expect dog meat nuggets instead since you guys kill so many dogs,0.5,0.5,1
  peta ffs leave smash alone,0.0,0.0,0
  has consumed fevicol. .. https//t.co/SC0VwA8fcg,0.0,0.0,0
  He’s not a nugget! He be looking like the whole feast 😍😍😍,0.4,0.2,1
  https//t.co/R6pcQWTW4e,0.0,0.0,0
 How does it feel to have absolutely nobody on your side at all times?,0.9,0.2,1
  Victory screen https//t.co/K3UMNJpodb,0.0,0.0,0
"  damn, that's crazy, anyway https//t.co/oGaOX4MloQ",0.9,-0.6,-1
 Who said they were innocent,0.7,0.5,1
" I LOVE JUICY HAMBURGERS
NOM NOM",0.6,0.5,1
  Time for some yummy nuggets https//t.co/EhFksAI6mP,0.0,0.0,0
  https//t.co/FztlxOZl3A,0.0,0.0,0
 _Paris https//t.co/xNMuhPRElm,0.0,0.0,0
  I love nuggets,0.6,0.5,1
" What they can believe is how real the meat is in this Burger King burger i got from an internet search. Look at how juicy this damn thing is. Enough calories to kill a child, but DAMN do you know you want one a little bit, even if it cuts 3 years off of your life. https//t.co/AzlVpBobqD",0.43333333333333335,0.00416666666666667,1
  Cool turtle thinks that peta is not cool PETA. He says you should stop with these shitty claims and shitty ways of promoting being vegan. https//t.co/WXnsIXx7Pz,0.65,0.0875,1
  Considering how many excellent fan-made projects get obliterated by Nintendo's lawyers....I really hope they sue you into oblivion *,0.5666666666666667,0.5666666666666667,1
  Delish https//t.co/5OPkLvqBEc,0.0,0.0,0
 Mmmm I’m hungry today https//t.co/ImkL7L2iQq,0.0,0.0,0
  Id it possible have that wabbit,1.0,0.0,0
"  It would have been amazing if you made steve do his steak taunt, since you threw him in this image",0.9,0.6000000000000001,1
  ratio https//t.co/4soRPSe64t,0.0,0.0,0
  boo https//t.co/3tHJhcHnWv,0.0,0.0,0
"  ""Not a Nugget"" is about to be turned into a nugget by Ken",0.0,0.0,0
  Yummy! https//t.co/868QtIyoZb,0.0,0.0,0
 Stv go eet chikn https//t.co/Yh7xreO0fn,0.0,0.0,0
"  I'm a simple man, I see the chicken

I Eat The Chicken",0.7523809523809524,-0.39999999999999997,-1
  Y'know chicken nuggets sound pretty good rn,0.7375,0.1875,1
  peta’s just been a shitposting acct this whole time,0.4,0.2,1
  Eat the Bird,0.0,0.0,0
 Nobody would believe that Mario is in smash,0.0,0.0,0
 I'll burn your facilitirs,0.0,0.0,0
  You people murder pets.,0.0,0.0,0
  hmmm so you’re telling me that a uncooked chicken nugget is to smash I hope there is a cooking event for it,0.525,-0.35,-1
  https//t.co/nuAEjXP0vU,0.0,0.0,0
  Don't care didn't ask you kill pets for a living https//t.co/lODjWsB3Fc,0.0,0.0,0
 As an animal activist maybe one day you will stop pushing to ban reptiles and saving endangered species or we can’t have that maybe we can get you guys to stop killing thr animals you take in 🤷,0.0,0.0,0
  real https//t.co/6lQTiyJua6,0.30000000000000004,0.2,1
"   I thought your mascot was a bunny considering it's in ur logo

Whatever it's cute I might draw porn of it idk",1.0,0.5,1
"  fuck rayman or crash, all my homies want this",0.6,-0.4,-1
  Joke is now dead everyone,0.4,-0.2,-1
  So we can fight him ok I will gladly beat up the little chicken,0.7375,0.053125000000000006,1
 https//t.co/qrcqGFj3L7,0.0,0.0,0
"  Sweet. Gonna main them while eating a sweet, juicy burger covered in ketchup. 🤩",0.5444444444444444,0.28888888888888886,1
"  I will eat meat, and you can never change me!",0.0,0.0,0
 Once again i can't go vegan for medical reasons vegetables alone isn't good enough for me and i can't take vitamins so eating meat and vegetables is the only way i get all the stuff I need,0.525,0.175,1
 Stop killing 90% of your “rescues” then we might care,0.0,0.0,0
  I’m about to turn Falco into chicken nuggies lmao,0.975,0.0,0
  Will this be an alt https//t.co/HRCyyIJ02o,0.0,0.0,0
  my uncle works at Mojang and send me this picture of minecraft 2 https//t.co/dWg5xE6xtg,0.0,0.0,0
"  You should fire whoever does that shithouse job of a photoshop.
I'm phoning my dad who works at Nintendo and I'll get you banned, say goodbye to your Fortnite skins, bucko.",0.0,0.0,0
  Cool I am a fan of Jurassic world Evolution &amp; allow the Dinosaurs to free Roam . 😉 https//t.co/GMkoSw6K22,0.7250000000000001,0.375,1
  https//t.co/XOYbM6CymA,0.0,0.0,0
"  Is the new stage going to be where you send all the animals you ""rescue"" to be euthanized?",0.45454545454545453,0.13636363636363635,1
  https//t.co/wjA20K53Lq,0.0,0.0,0
  Ya’ll know what time is be https//t.co/VCUFF5eE5S,0.0,0.0,0
"  Didn't peta protesters beat up Mario in your game? Didn't he have a broken arm? Good job, Peta. Portraying your protesters as insane people that would attack the injured.",0.6000000000000001,-0.275,-1
  https//t.co/vB2jtkM1UF,0.0,0.0,0
  Haven't attacked Nintendo in a while so you're trying to get people stirred up. Let's remind people that all of your animal shelters are kill shelters. Just while they're here.,0.0,0.0,0
 i ate a hamburger for dinner ),0.0,0.0,0
 horses would eat us if they had the teeth for it don't you doubt that for a second,0.0,0.0,0
  I know it’s a joke but like. Bruh,0.0,0.0,0
 Nuggets rico mmm🤤,0.0,0.0,0
  https//t.co/UVtLLfha6T,0.0,0.0,0
  He's a nugget in our hearts 😋,0.0,0.0,0
  Yummmmmmmmyyyyyy https//t.co/7uClCRhB3o,0.0,0.0,0
  _Snook,0.0,0.0,0
  Pancake rat https//t.co/cBkzMiAI4q,0.0,0.0,0
   Because putting a spider in a tube is cruelty,0.0,0.0,0
  I can't wait to beat a baby chick in Smash.,0.0,0.0,0
  Ya’ll really need to stop being the “fun uncle” “animal protection agency.”  It doesn’t work.,0.2,0.25,1
  yummy,0.0,0.0,0
 I can very much feel someone from nintendo or any other minor game company quietly making a fan game where this character is worse than little mac,0.38354166666666667,-0.16281250000000003,-1
"  F tier character, despite being a duck, they only have 1 jump, on account of having a lack of fatty acids to provide energy since he's only allowed to eat tofu and seeds

I liked the cutscene where the duck catches mario eating the new chik-fil-a meal, I personally love that food",0.7090909090909091,0.17272727272727273,1
  Okay. This is how you know even PETA doesn’t take itself seriously.,0.5833333333333333,0.08333333333333334,1
  This seems like a nice addition because i really like chicken nuggets ),0.7166666666666667,0.0666666666666667,1
  You get one point for the Ken thumbs up but you are still very much in negatives,0.26,0.26,1
  Damn bro that was mad funny https//t.co/zUaBr854V8,1.0,-0.1875,-1
"  At this point PETA is just a big joke. Like they think it's funny, but animal cruelty isn't, and they're just...*sigh*",0.55,0.125,1
  https//t.co/C3HjzW6g0c,0.0,0.0,0
  def loses the matchup against ken and the Belmonts. roy wins that matchup 80/20 imo. and i think mario fire balls zone him out too much. and robin side b might be too much. probs a low tier.,0.2,0.08,1
"  F Tier character ngl
Very bad juggles, and his aerials are really restricted

Also, wtf was that recovery range? I was legit rubbing the ledge and it didn't grab on

I for one think this character wasn't tested well enough and Nintendo should apologize for it being unfinished",0.6416666666666666,-0.30249999999999994,-1
  https//t.co/IDmuGG8LJm,0.0,0.0,0
  https//t.co/ObTyzJm4a3,0.0,0.0,0
 What are you going to do? https//t.co/tsEsVNPHkx,0.0,0.0,0
 _Paris https//t.co/DVXeT0j2H4,0.0,0.0,0
  https//t.co/6yyvKJd4HM,0.0,0.0,0
 might have some thoughts about that. https//t.co/kjaSlAPULy,0.0,0.0,0
 https//t.co/BDHY5X6OWL,0.0,0.0,0
 https//t.co/LUAbiHzI9g,0.0,0.0,0
 Leaked victory pose https//t.co/ffAwsNvrpo,0.0,0.0,0
  https//t.co/zhwT0JJd9Z,0.0,0.0,0
  https//t.co/Jg5XheZBwn,0.0,0.0,0
  I smell a cease and desist~,0.0,0.0,0
  Peta when 1 animal dies every 2 months https//t.co/ut9chb0udv,0.0,0.0,0
  ratio for being unfunny,0.0,0.0,0
  https//t.co/v78QiwWNBp,0.0,0.0,0
"  This is a pretty bad addition, seeing as most (if not all) of th fighters can shoot fire as a basic ability.",0.5729166666666666,0.012500000000000039,1
  https//t.co/KdsHg8POjn,0.0,0.0,0
    ,0.0,0.0,0
 This is the funniest shit I’ve seen all day,0.8,-0.2,-1
"   Nobody's uncle works at Nintendo, liar",0.0,0.0,0
   how is this real,0.30000000000000004,0.2,1
  Do you guys remember when you killed innocent animals in response of animal cruelty?,0.35,0.15,1
  https//t.co/PSVcwoUAw9,0.0,0.0,0
  i'm hungry https//t.co/yKcpnrzapf,0.0,0.0,0
  Me after the fight https//t.co/lPjJfWaRxW,0.0,0.0,0
" The way you just modded this makes me want to eat meat even more. Especially chicken nuggets. Plus if you hide this reply, I'm gonna ""LAUGH"" at you! https//t.co/X4nuEc9EUp",0.5333333333333333,-0.041666666666666664,-1
  Not a nugget died in the xp farm https//t.co/wZvIqz0LlJ,0.0,0.0,0
  https//t.co/RAEdqOwlAj,0.0,0.0,0
  Peta what are your thoughts on banjo using his bird kazooie to use as a gun to shoot eggs with. Speaking of which... https//t.co/RC7w4Fn9Uu,0.0,0.0,0
  the one time everyone wants Nintendo to sue,0.1,0.2,1
  he looks delicious https//t.co/VJskK97duZ,1.0,1.0,1
"  nugget biscuit nugget in a biscuit

dip it all in mashed potatoes",0.0,0.0,0
 Yum https//t.co/yfj377fA2R,0.0,0.0,0
  im so hungry,0.0,0.0,0
 I need to have a discussion with you and your team immediately.,0.0,0.0,0
  https//t.co/sxyNtv5nq1,0.0,0.0,0
  https//t.co/qtHqZVTs8B,0.0,0.0,0
  want some? https//t.co/xVEq5rRifC,0.0,0.0,0
  Hey Peeeeeeeetaaaaahhhhh https//t.co/lWMJh0ZwbC,0.0,0.0,0
  Ironic that they got last place,0.48333333333333334,0.1,1
  yummy chicken nuggets mmm https//t.co/jfUIXtberD,0.95,-0.6,-1
  https//t.co/rzTEKljLot,0.0,0.0,0
 Look it’s a picture of people that care about your movement https//t.co/Q3qtZevdRw,0.0,0.0,0
"  i had a nice pepperoni pizza for lunch

thoughts?",1.0,0.6,1
 https//t.co/BfLHnQJIpe,0.0,0.0,0
 https//t.co/6PrUeCGSTj,0.0,0.0,0
 https//t.co/1FhhS3X9FZ,0.0,0.0,0
 https//t.co/v9rXkmHEb2,0.0,0.0,0
  Hey                _NL  what do you think of this?,0.0,0.0,0
  gets last place lol,0.3833333333333333,0.4,1
 I know you see me https//t.co/SWTpW6IrGp,0.0,0.0,0
" I am thinking about going vegan but then realized nah, I still wanna eat cheese, drink milk, eat eggs and eat honey.",0.0,0.0,0
  I think Nintendo may sue you ngl,0.0,0.0,0
  the only time where a cease and desist is ok,0.75,0.25,1
 Ratio,0.0,0.0,0
  https//t.co/XdRsni4oU3,0.0,0.0,0
" light ammo here to fucking slaughter all of them chickens. 

come get it ) https//t.co/nod5V0uPPo",0.75,-0.09999999999999998,-1
 uh oh https//t.co/wLBhI5lC2D,0.0,0.0,0
"  Here, have some fried chicken https//t.co/YccHs3adWX",0.95,-0.6,-1
  _NUGGET I guess we can discard Nugget to be in 😢,0.0,0.0,0
  Wasted slot,0.0,-0.2,-1
  Don’t you have dogs to gas? + ratio,0.0,0.0,0
  Hey PETA what do you think of Scooby-Doo 2 Monsters Unleashed.,0.0,0.0,0
 tæsty https//t.co/OARr8D89Kq,0.0,0.0,0
"  It's literally hilarious that you put him next to ken and mario

F I R E
Maybe not a nugget but the little dude is getting fried🔥🔥🔥",0.5,0.10416666666666667,1
 Oof this made me hungry https//t.co/4YmvgDiEsc,0.0,0.0,0
 Because it isn't real.,0.30000000000000004,0.2,1
  Wario Neutral Special,0.5714285714285714,0.35714285714285715,1
  The most delicious smash character,0.75,0.75,1
  M https//t.co/Uo6sHdWVOh,0.0,0.0,0
"  ya know, i sometimes do like to eat nuggets. https//t.co/C0OV1MCto5",0.0,0.0,0
  https//t.co/Ie84cFQKmP,0.0,0.0,0
  https//t.co/JjS4EKpCGL,0.0,0.0,0
  https//t.co/Vq1WnhSfP1,0.0,0.0,0
"  Unfortunately he ain't good tho...I mean, he literally got last place. Come on man (",0.4513888888888889,0.12916666666666665,1
  PETA become funny challenge (IMPOSSIBLE),1.0,-0.20833333333333331,-1
 https//t.co/zR01S8eM5i,0.0,0.0,0
"  it's true guys, im a beta tester here he is https//t.co/VXcosqQg9Y",0.65,0.35,1
 mmm yummy https//t.co/x3pKvHU9Cm,0.0,0.0,0
  https//t.co/zrgxwPivKz,0.0,0.0,0
 https//t.co/FxTUNge60L,0.0,0.0,0
  I cant believe they ruined my man thumbs up kens reputation,0.0,0.0,0
 _aburto  Si bueno quien tiene hambre? https//t.co/MtnzQvka0v,0.0,0.0,0
  Bout to pop these in the oven. Any one want some? https//t.co/Oudz8lm3KJ,0.0,0.0,0
  Boutta go to kfc and get a fuckin 5 dollar fill up https//t.co/0MoA9fnUJP,0.0,0.0,0
  ratio,0.0,0.0,0
  https//t.co/aoNplbHL4K,0.0,0.0,0
"  My aunt works at Nintendo too, she told me about the theme music that comes with this fighter. https//t.co/iqljRakRi0",0.0,0.0,0
  it comes with a 60% discount coupon for a 40 piece chicken mcnugget box too!,0.95,-0.75,-1
     hey besties i dont think youre gonna like this one,0.0,0.0,0
  that character is F tier for sure,0.8888888888888888,0.5,1
  https//t.co/lDwi6Ay4CR,0.0,0.0,0
  This was fucking delicious. Can we make it a 4/4? This is the only account that isn't blocked.     https//t.co/QWsjvRwxet,1.0,0.5,1
 https//t.co/GI3gy31qn1,0.0,0.0,0
  Damn that look good https//t.co/cb4iDRqYc4,0.6000000000000001,0.7,1
 I killed a spider,0.0,-0.2,-1
  https//t.co/nEocvJyWId,0.0,0.0,0
   Get. Their. Ass.,0.0,0.0,0
  GUYS WE FOUND THE F TIER!!,0.0,0.0,0
  mmm looks delicious,1.0,1.0,1
  i need to get fucked so bad,0.6833333333333333,-0.6499999999999999,-1
  Gosh I love meat,0.6,0.5,1
  https//t.co/h9xbIYhJAm,0.0,0.0,0
  https//t.co/cX0HGIWOyF,0.0,0.0,0
  https//t.co/5bYwQOyLwK,0.0,0.0,0
  I love mmm lebron chicken https//t.co/sHDXl3Qh57,0.7749999999999999,-0.04999999999999999,-1
"   copyright infringement, misuse of IP, and modification of system get on it",0.0,0.0,0
 No one did it today neither,0.0,0.0,0
  He would make a fantastic chicken nugget,0.925,-0.09999999999999998,-1
  https//t.co/jue9tk2Gkg,0.0,0.0,0
  hide this comment if you abuse animals,0.0,0.0,0
  https//t.co/L8NFQeWlY1,0.0,0.0,0
  _Sakurai This Bastard Leaked Smash Bros New Fighter (It's a Joke idk if your adding a chicken to Smash),0.7022727272727273,-0.2318181818181818,-1
  Happy Birthday! 🐾🐋🐋,1.0,1.0,1
  https//t.co/PLXIEjQhUv,0.0,0.0,0
  Idk he looks like a nugget to me,0.0,0.0,0
  https//t.co/zpJKI8zrVH,0.0,0.0,0
  bro it got last lmao f tier https//t.co/9Cf0QYYSv7,0.5333333333333333,0.3,1
" placed 4th in the pic, must be a shit character.",0.8,-0.2,-1
  my cousins mom's aunt twice removed works at nintendo and she said that you're stinky,0.0,0.0,0
  https//t.co/vf0tJXRMPv,0.0,0.0,0
"  PeopleEatTastyAnimals 

Also does someone have a twenty piece nuggets tray around (with the nuggets and a bit of ketchup)",0.0,0.0,0
  Have fun being sued lamo,0.2,0.3,1
 Exactly...we do not need animals to do lab tests on...there are always other options and solution to everything in life and new drugs can be developed by better approaches...let them be free like humans to roam the prairies and Savannah’s and enjoy 😊 life as they are humans too!,0.4882575757575758,0.2518939393939394,1
 https//t.co/q2znffSuWT,0.0,0.0,0
"  NINTENDO PLEASE DEMAND PETA, NOT THE FANS",0.0,0.0,0
  😐,0.0,0.0,0
 https//t.co/byUBSWJGam,0.0,0.0,0
  They thought we was gonna laugh... https//t.co/ToBc2Uw4MC,0.1,0.3,1
 https//t.co/oeq9VCCFQW,0.0,0.0,0
  I'm hungry https//t.co/qnzIMDJYZc,0.0,0.0,0
  I want to see steve commit arson on that yellow ass,0.0,0.0,0
 I’m gonna go eat a chick now just to spite you,0.0,0.0,0
 https//t.co/DxPdgiwoNc,0.0,0.0,0
"  explain this for me PETA
https//t.co/8PNXK79RfF

https//t.co/LRpSd5EC2b

There’s many more like this",0.5,0.5,1
  Food,0.0,0.0,0
"  Yooooooo, I got him early! https//t.co/inkZqEGRrA",0.3,0.125,1
  Ok https//t.co/k5eRPqFcYk,0.5,0.5,1
  LETS GOOOOOO,0.0,0.0,0
" _Revolution 
emptyTheTanks DontBuyATicket freekiska savesmoochie boycottmarineland  https//t.co/TS3Qmn12jh",0.0,0.0,0
